title,company,location,remote,tags,job_types,url,description
Frontend- / Web-Entwickler (w/m/d),keyperformance GmbH,Cologne,False,Web Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/keyperformance-gmbh/frontend-web-entwickler-cologne-171993,"<p>Wir suchen zum nächstmöglichen Zeitpunkt einen Frontend- / Web-Entwickler (m/w/d) in Vollzeit für unseren Standort in Köln. Du bist von Anfang an dabei und bringst das Unternehmen mit deinen Ideen voran. Wir schätzen Deine Leistung, garantieren Dir die Mitarbeit in einem jungen Unternehmen, Flexibilität bei der Arbeit und nette Kolleg:innen. Neben namhaften Kunden und anspruchsvollen Projekten hast Du in einem innovativen Unternehmen die Chance, Deinen Karriereweg durch Engagement und mit gut"
"(Senior) Technical Product Manager, Rail Integrations (all genders)",Distribusion Technologies,Berlin,False,"Information technology, bachelor's degree","Full-time permanent, experienced",https://www.arbeitnow.com/jobs/companies/distribusion-technologies/senior-technical-product-manager-rail-integrations-all-genders-berlin-405737,"<p><strong>Distribusion</strong> is the world’s leading ground transportation marketplace and gives travellers seamless access to ground transportation online, from search to ticket purchase. We have built a cutting-edge B2B technology platform that connects bus, rail, and ferry operators in 70+ countries with the biggest online retailers, including Google Maps and <a rel=""noopener"" target=""_blank"" href=""http://Booking.com"">Booking.com</a>.</p><p><span style="""">We are shaping the future of trave"
"Software Engineer, Data Infrastructure & Acquisition",Speechify,Germany,False,,,https://www.arbeitnow.com/jobs/companies/speechify/software-engineer-data-infrastructure-acquisition-germany-155360,"<p>The mission of Speechify is to make sure that reading is never a barrier to learning.</p>
<p>Over 50 million people use Speechify's text-to-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App.&nbsp;Google recently named Speechify the Chrome Extension of the Year"
"Senior Software Engineer, Windows/Desktop Applications",Speechify,Germany,False,,,https://www.arbeitnow.com/jobs/companies/speechify/senior-software-engineer-windows-desktop-applications-germany-298048,"<div class=""p-rich_text_section""><strong data-stringify-type=""bold"">Mission</strong></div>
<div class=""p-rich_text_section"">
<p>The mission of Speechify is to make sure that reading is never a barrier to learning.</p>
<p>Over 50 million people use Speechify's text-to-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text-to-speech reading products include its iOS ap"
"Software Engineer, iOS Core Product",Speechify,Germany,False,,,https://www.arbeitnow.com/jobs/companies/speechify/software-engineer-ios-core-product-germany-349277,"<p>The mission of Speechify is to make sure that reading is never a barrier to learning.</p>
<p>Over 50 million people use Speechify's text-to-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and "
"Software Engineer, Platform",Speechify,Germany,False,,,https://www.arbeitnow.com/jobs/companies/speechify/software-engineer-platform-germany-370180,"<p>The mission of Speechify is to make sure that reading is never a barrier to learning.</p>
<p>Over 50 million people use Speechify's text-to-speech products to turn whatever they're reading – PDFs, books, Google Docs, news articles, websites – into audio, so they can read faster, read more, and remember more. Speechify's text-to-speech reading products include its iOS app, Android App, Mac App, Chrome Extension, and Web App. Google recently named Speechify the Chrome Extension of the Year and "
"Staff Machine Learning Engineer, AI Applications, Berlin",Bolt Technology,"Berlin, Berlin, Germany",False,,,https://www.arbeitnow.com/jobs/companies/bolt-technology/staff-machine-learning-engineer-ai-applications-berlin-195916,"<p>&lt;gh-intro&gt;<br>&lt;text&gt;<br>We are looking for a <strong>Staff Machine Learning Engineer, AI Applications</strong> to join Bolt's Customer Support Product team and lead the quality, learning, and knowledge foundations behind our AI automation stack. You will have the opportunity to shape how we evaluate and align LLM-based systems, improve knowledge quality and retrieval, and build the feedback loops that continuously improve customer support automation. If you are passionate about ap"
HR Software Berater:in / Consultant (w/m/d),Fynancy GmbH,Hamburg,False,HR,berufserfahren,https://www.arbeitnow.com/jobs/companies/fynancy-gmbh/hr-software-beraterin-consultant-hamburg-108256,"<p>Wir sind Fynancy – ein Hamburger Microsoft-Partner, der den Mittelstand bei der Digitalisierung begleitet. Neben unserem ERP-Schwerpunkt sind wir offizieller Expert Partner von Factorial, einer modernen All-in-one HR-Plattform, die Personalverwaltung, Zeiterfassung, Gehaltsabrechnung, Recruiting und Dokumentenmanagement in einer Lösung vereint. Mehr als 16.000 Unternehmen nutzen Factorial bereits – und wir begleiten den Mittelstand dabei, ihre HR-Prozesse endlich digital und effizient zu gest"
ERP Berater:in Microsoft Dynamics 365 Business Central (w/m/d),Fynancy GmbH,Hamburg,False,"SAP/ERP Consulting, Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/fynancy-gmbh/erp-beraterin-microsoft-dynamics-365-business-central-hamburg-59162,"<p>Wir sind Fynancy – ein Hamburger Microsoft-Partner, der den Mittelstand bei der Digitalisierung begleitet. Mit Business Central als Kern implementieren, automatisieren und erweitern wir digitale Geschäftsprozesse – inklusive Power Automate, Power BI, eigener Apps und mehr. Seit 2022. Seit 2025 zertifizierter Microsoft Solutions Partner.</p>
<p>Deine Aufgaben</p>
<p>Du analysierst Geschäftsprozesse bei unseren Kund:innen und erarbeitest passgenaue Lösungen in Microsoft Dynamics 365 Business Ce"
Business Partner Finance / Financial Performance (m/w/d),AVS Services GmbH,Leverkusen,False,Business Analyst,berufserfahren,https://www.arbeitnow.com/jobs/companies/avs-services-gmbh/business-partner-finance-financial-performance-leverkusen-312607,"<p>Die AVS Services GmbH hat ihren Hauptsitz in Leverkusen. Sie ist ein führender Anbieter von Verkehrssicherheitslösungen in Deutschland und ist auf die Verkehrssicherung sowie das Verkehrsmanagement in Baustellenbereichen auf Autobahnen, Bundes- und Schnellstraßen sowie für urbane Verkehrsnetze spezialisiert. Mit jahrzehntelanger Erfahrung in der Planung und Umsetzung von temporären Verkehrssicherungsmaßnahmen und einem Team aus hochqualifizierten Fachleuten steht die Sicherheit der Menschen u"
Senior Data Engineer,Onapsis,"Biederbach Baden-Wurttemberg, Baden-Württemberg, Germany",False,,,https://www.arbeitnow.com/jobs/companies/onapsis/senior-data-engineer-biederbach-baden-wurttemberg-205487,"<p>&nbsp;</p>
<h3>About the job</h3>
<p>The world's most critical--and at risk--business applications have been neglected for far too long. <strong>Onapsis </strong>eliminates this blind spot by providing cybersecurity solutions dedicated to business-critical applications. Whether running on premises, in the cloud, or in a hybrid environment, Onapsis helps nearly 30% of the Forbes Global 100 understand the threats and risks across their SAP and Oracle landscapes.</p>
<p>We are seeking a <strong>"
Life Cycle Product Manager (m/w/d),Kopani Consulting GmbH,Stuttgart,False,Engineering,berufserfahren,https://www.arbeitnow.com/jobs/companies/kopani-consulting-gmbh/life-cycle-product-manager-stuttgart-401913,"<p>Unser Kunde ist ein international etablierter Key Player in der Medizintechnik, der hochpräzise Systeme für Anwendungen im regulierten Healthcare-Umfeld entwickelt und produziert. Zur Verstärkung des Teams suchen wir eine erfahrene Persönlichkeit für das Life-Cycle-Management und die technische Betreuung sowie Weiterentwicklung bestehender Produkte für den Standort im Raum Stuttgart (hybrid).</p>
<h2>Aufgaben</h2>
<ul>
<li>Betreuung eines strategischen Key Accounts im Bereich serienproduktbez"
Senior Product Manager (m/w/d),Skalar,Munich,False,Product Management,berufserfahren,https://www.arbeitnow.com/jobs/companies/skalar/senior-product-manager-munich-19026,"<p>Our ambition is radical: rebuild the 1tn $ tax &#x26; accounting industry from the ground up – globally, in the age of AI. Faster, simpler, fully transparent for clients and advisors.</p>
<p>While incumbents drown in manual processes, opaque communication and weeks-long turnaround times, we are shipping a fundamentally new experience: digital, proactive, AI-native.</p>
<p>We are an experienced founding team of firm operators and entrepreneurs with a track record of scaling businesses past 100"
Senior Data Scientist (m/w/d) mit Fokus AI,Skalar,Munich,False,Data Scientist,,https://www.arbeitnow.com/jobs/companies/skalar/senior-data-scientist-mit-fokus-ai-munich-477087,"<p>Build our core AI capabilities from v1 -> v10. Join the early core team of experienced entrepreneurs (scaled to millions of users, $100m+ exits). Build the future of tax &#x26; accounting with AI. Build our internal AI agents, influence the AI stack, and lay the foundations for scale. Grow into leadership as we expand across countries. Above-market pay + meaningful equity.</p>
<p><strong>The opportunity</strong></p>
<p>How taxation, accounting and payroll work today is a pain for everyone. St"
Senior Data Engineer (w/m/d),Skalar,Munich,False,Data Scientist,berufserfahren,https://www.arbeitnow.com/jobs/companies/skalar/senior-data-engineer-munich-385898,"<p>Build our data foundation from v1 -> v10. Join the early core team of experienced entrepreneurs (scaled to millions of users, $100m+ exits). Build the future of tax &#x26; accounting with AI. Architect our data warehouse, build resilient pipelines, and enable our finance stack. Grow into leadership as we expand across countries. Above-market pay + meaningful equity.</p>
<p><strong>The opportunity</strong></p>
<p>How taxation, accounting and payroll work today is a pain for everyone. Still eve"
Senior AI Engineer (w/m/d),Skalar,Munich,False,Data Scientist,berufserfahren,https://www.arbeitnow.com/jobs/companies/skalar/senior-ai-engineer-munich-41379,"<p>Build our core AI capabilities from v1 -> v10. Join the early core team of experienced entrepreneurs (scaled to millions of users, $100m+ exits). Build the future of tax &#x26; accounting with AI. Build our internal AI agents, influence the AI stack, and lay the foundations for scale. Grow into leadership as we expand across countries. Above-market pay + meaningful equity.</p>
<p><strong>The opportunity</strong></p>
<p>How taxation, accounting and payroll work today is a pain for everyone. St"
Pflichtpraktikum Produktmarketing & Software Launch (m/w/d),Diamclean GmbH,Horhausen,False,Distribution Marketing,"Internship, hilfstätigkeit / student",https://www.arbeitnow.com/jobs/companies/diamclean-gmbh/pflichtpraktikum-produktmarketing-software-launch-horhausen-109961,"<p>Wir sind eines der größten Entrümpelungsunternehmen im Rheinland und haben in den vergangenen Jahren hunderte Haushaltsauflösungen und Entrümpelungen durchgeführt.</p>
<p>Dabei haben wir festgestellt, dass viele Unternehmen unserer Branche noch mit Papierformularen, Excel-Listen, WhatsApp und manuellen Prozessen arbeiten. Deshalb entwickeln wir aktuell eine eigene Softwarelösung für Entrümpelungs- und Haushaltsauflösungsunternehmen, die den gesamten Auftragsprozess digitalisiert und vereinfac"
Business Analyst Wertpapierprojekte (m/w/d),finwyz GmbH,Cologne,True,"Remote, Business Analyst",,https://www.arbeitnow.com/jobs/companies/finwyz-gmbh/business-analyst-wertpapierprojekte-cologne-393269,"<p><strong>Unternehmensbeschreibung</strong></p>
<p><strong><em>banking beyond the hype</em></strong> - Wir übersetzen relevante Bankingtrends und Kundenerwartungen in digitale Lösungen. Mit durchschnittlich über 15 Jahren Branchenerfahrung verstehen wir die Herausforderungen der Finanzindustrie und erreichen Erlössteigerungen und Effizienzgewinne.</p>
<p>Unsere Firmenkultur basiert auf flachen Hierarchien, eigenverantwortlichem Arbeiten und Mitgestaltung.</p>
<h2>Aufgaben</h2>
<p><strong>Dein A"
Head of Product (w/m/d),Skalar,Munich,False,Product Management,berufserfahren,https://www.arbeitnow.com/jobs/companies/skalar/head-of-product-munich-195608,"<p><strong>SKALAR – We are building the digital tax advisory of the future</strong></p>
<p><strong>Radically simple. Fully digital. 100% client-focused.</strong></p>
<p>Our goal is radical: rethink 1tn $ tax &#x26; accounting industry from the ground up, globally, in the age of AI – simpler, faster, and more transparent for clients and advisory teams alike.</p>
<p>While other firms battle manual processes, long turnaround times, and opaque communication, we are building an entirely new experienc"
"Founding Software Engineer (Backend, Cloud & AI Infrastructure)",NextexAI,Berlin,False,Software Development,professional / experienced,https://www.arbeitnow.com/jobs/companies/nextexai/founding-software-engineer-backend-cloud-ai-infrastructure-berlin-384861,"<p>NexTex AI is a Berlin-based deep-tech startup building an AI-powered intelligence layer for textile manufacturing.</p>
<p>Our platform combines industrial cameras, retrofit sensors, PLC/SCADA signals, edge computing and artificial intelligence to detect textile defects, optimize production processes and generate sustainability KPIs for CSRD and EU Green Deal compliance.</p>
<p>We are currently preparing our EXIST Startup Grant application and a ProFIT Berlin R&#x26;D funding application. Our "
Senior Data & AI Engineer (w/m/d),enua Pharma GmbH,Cologne,False,"Consulting, Engineering",berufserfahren,https://www.arbeitnow.com/jobs/companies/enua-pharma-gmbh/senior-data-ai-engineer-cologne-38890,"<p><strong><em>Bist du bereit, die deutsche Cannabis-Geschichte mitzuschreiben?</em></strong></p>
<p>enua ist ein ganzheitlicher Hersteller für medizinisches Cannabis und gehört in Deutschland zu den führenden Anbietern in diesem Markt.</p>
<p>Wir sind ein Team von 50 motivierten Persönlichkeiten in Köln, vereinigt durch die Vision, Menschen mittels nachhaltigem Zugang zu hochwertigem Cannabis ein besseres Lebensgefühl zu schenken und diesen Pioniermarkt nachhaltig mitzuprägen. Mit über 1.000 Ap"
Full-Stack Software Engineer | AI Accelerated | (m/w/d),Merlin Digital Solutions GmbH,Munich,True,"Remote, Software Development",,https://www.arbeitnow.com/jobs/companies/merlin-digital-solutions-gmbh/full-stack-software-engineer-ai-accelerated-munich-396494,"<p><strong>Baue mit uns die KI-Plattform für den öffentlichen Sektor</strong></p>
<p>Der öffentliche Sektor steht unter massivem Druck: steigende Anfragen, Fachkräftemangel, komplexe Prozesse, wachsende Erwartungen der Bürger:innen. Viele Verwaltungen scheitern nicht am Willen, sondern an Systemen, die nie für diese Realität gebaut wurden.</p>
<p>Wir ändern das.</p>
<p>Mit Merlin entwickeln wir KI-native Produkte, die Verwaltungen entlasten, Mitarbeitende stärken und Bürger:innen bessere Service"
Junior Consultant – Vertrieb & Recruiting in einer Rolle (m/w/d),JetztJob,Bielefeld,False,Business Consulting,"Contract, berufseinstieg",https://www.arbeitnow.com/jobs/companies/jetztjob/junior-consultant-vertrieb-recruiting-in-einer-rolle-bielefeld-400147,"<h2>Jobbeschreibung</h2>
<h1>Junior Consultant – Vertrieb &#x26; Recruiting in einer Rolle (m/w/d)</h1>
<p>Du bist ehrgeizig, smart und willst nicht jahrelang warten, bis man dir Verantwortung gibt? Dann lies weiter.</p>
<p>Bei den großen Personaldienstleistern lernst du erst monatelang Recruiting, bevor du überhaupt an den Vertrieb darfst. Bei uns nicht. Als Junior Consultant (m/w/d) übernimmst du von Anfang an den **kompletten Zyklus**: Du gewinnst Kunden, berätst sie strategisch – und setzt d"
"Business Applications Manager (SAP B1, Magento, Schnittstellen)",List + Beisler GmbH,Hamburg,False,"SAP/ERP Consulting, Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/list-beisler-gmbh/business-applications-manager-sap-b1-magento-schnittstellen-hamburg-298182,"<p>List + Beisler bietet die seltene Mischung aus internationalem Business, unternehmerischer Frischheit, hoher Fachlichkeit und einem Produkt mit echter Leidenschaft: Kaffee.</p>
<h2>Aufgaben</h2>
<ul>
<li>Entwicklung neuer und Verwaltung bestehender Geschäftsapplikationen SAP B1 und Magento zur Unterstützung der Unternehmensprozesse.</li>
<li>Entwicklung und Implementierung von Schnittstellen zwischen verschiedenen Systemen zur Optimierung des Datenflusses.</li>
<li>Schulung und Unterstützung "
Software Developer C# (m/w/d),NeoBird Digital,Fürth,False,Software Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/neobird-digital/software-developer-c-furth-353252,"<p>Wir suchen Verstärkung in der Softwareentwicklung für die</p>
<p>Mitarbeit an einem anspruchsvollen Simulationsprojekt für</p>
<p>komplexe Intralogistiksysteme. Dabei geht es um Software, mit der technische</p>
<p>Anlagen, Prozesse und Abläufe bereits in frühen Konzeptphasen analysiert, optimiert und abgesichert werden können.</p>
<p>Die Anstellung erfolgt fest und unbefristet bei NeoBird. Zu Beginn arbeitest du in einem Kundenprojekt eng mit dem dortigen Team zusammen. Perspektivisch ist auc"
Senior Softwareentwickler  (m/w/d) .NET und Blazor (Ref.Nr.: 46982),Wavestone Germany AG,Berlin,False,IT,"Freelance, berufserfahren",https://www.arbeitnow.com/jobs/companies/wavestone-germany-ag/senior-softwareentwickler-net-und-blazor-refnr-46982-berlin-446970,"<p>Das Projekt konzentriert sich darauf, ein Überwachungssystem zu erstellen, um KPIs zu berechnen und im Energiesektor intuitive Visualisierungen bereitzustellen.</p>
<p><strong>Key Facts</strong><br>
Start: 16.06.2026<br>
Dauer: Nicht bekannt<br>
Auslastung: 100 %<br>
Einsatzart:<br>
Einsatzort: Berlin<br>
Einsatzland: Deutschland</p>
<p><strong>Ihre Aufgaben</strong><br>
•Entwicklung und Verbesserung der Überwachungs-Webanwendung unter Verwendung von Blazor<br>
•Entwicklung und Verbesserung d"
Embedded Software Developer Automotive Radar (m/f/d),smartmicro,Braunschweig,False,Software Development,professional / experienced,https://www.arbeitnow.com/jobs/companies/smartmicro/embedded-software-developer-automotive-radar-braunschweig-172353,"<h2>Introduction</h2>
<p>We are smartmicro, the leading specialist in high-performance automotive and traffic radar- and radar/camera hybrid sensor technology. We design, develop and manufacture high-tech sensors for autonomous driving, intelligent traffic infrastructure and smart cities. Our mission is to make roads safer, enable autonomous driving in all-weather scenarios, optimize traffic flow for reduced travel times and enable greener, smarter cities.</p>
<p>We are a German company with int"
Embedded Softwareentwickler Automotive Radar(m/w/d),smartmicro,Braunschweig,False,Software Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/smartmicro/embedded-softwareentwickler-automotive-radar-braunschweig-29960,"<h2>Einleitung</h2>
<p>Wir sind smartmicro, der führende Spezialist für leistungsstarke Automobil- und Verkehrsradar- sowie Radar-/Kamera-Hybridsensortechnologie. Wir entwerfen, entwickeln und fertigen Hightech-Sensoren für autonomes Fahren, intelligente Verkehrsinfrastruktur und Smart Cities. Unsere Mission ist es, Straßen sicherer zu machen, autonomes Fahren bei jedem Wetter zu ermöglichen, den Verkehrsfluss zu optimieren, um Reisezeiten zu verkürzen, und umweltfreundlichere, intelligentere St"
Technical Support Specialist (1st & 2nd Level) – HealthTech / Praxissoftware (w|m|d),DOMUS Consult Wirtschaftsberatungsgesellschaft mbH,Berlin,False,"Healthcare, vocational","Full-time permanent, mid",https://www.arbeitnow.com/jobs/companies/domus-consult-wirtschaftsberatungsgesellschaft-mbh/technical-support-specialist-1st-2nd-level-healthtech-praxissoftware-wmd-berlin-79910,"<p>Du möchtest technische Probleme nicht nur lösen, sondern mit Deiner Arbeit einen echten Beitrag zur Digitalisierung des Gesundheitswesens leisten? Für ein etabliertes HealthTech-Unternehmen im Raum Berlin suchen wir einen Technical Support Specialist (1st &amp; 2nd Level) (w/m/d), der Arztpraxen und medizinische Einrichtungen bei der täglichen Nutzung einer modernen cloudbasierten Praxissoftware unterstützt.</p><p> </p><p>In dieser Position verbindest Du technischen Support, Kundenkontakt und"
Werkstudent HR Recruiting - 100% Remote (m/w/d),Digistore24,Hanover,True,"Remote, HR","Contract, hilfstätigkeit / student",https://www.arbeitnow.com/jobs/companies/digistore24/werkstudent-hr-recruiting-100-remote-hanover-156204,"<h2>Jobbeschreibung</h2>
<h2>Du bist immatrikuliert in einem personalrelevanten Studiengang und willst dich im Bereich Human Resources langfristig entwickeln? Du arbeitest selbständig und organisiert, hast empathisches Kommunikationsgeschick und bist begeistert von moderner Software? Bei uns lernst du alles rund um das Thema HR Recruiting von einem A-Player-Team in einem der Top-IT-Unternehmen Deutschlands!</h2>
<p><strong>Über Digistore24</strong></p>
<p>Wir sind ein schnell wachsendes Technolo"
Business Developer (m/w/d),Ines Scholz Steuerberatungsgesellschaft,Zwickau,False,Marketing and Communication,,https://www.arbeitnow.com/jobs/companies/ines-scholz-steuerberatungsgesellschaft/business-developer-zwickau-413593,"<p><strong>Das sind wir.</strong></p>
<p>Fitness-Tracker zeigen uns buchstäblich auf Schritt und Tritt, wie es um unsere Bewegungsbilanz steht. Mit Cheftresor haben wir eine Plattform geschaffen, die genau das für die Kennzahlen von Unternehmen leistet. Sie ermöglicht Steuerberatern, vorausschauend zu agieren, und Unternehmen, ihre Daten effektiv und gewinnbringend zu nutzen.</p>
<p>Bei Cheftresor dreht sich alles um Innovation und Fortschritt. Unsere Mission: Unternehmen und Steuerberater mit s"
(Senior) Softwareentwickler (m/w/d) | 75.000 € - 95.000 € Jahresgehalt,Ines Scholz Steuerberatungsgesellschaft,Zwickau,False,Software Development,,https://www.arbeitnow.com/jobs/companies/ines-scholz-steuerberatungsgesellschaft/senior-softwareentwickler-75000-eur-95000-eur-jahresgehalt-zwickau-486483,"<p><strong>Das sind wir.</strong></p>
<p>Fitness-Tracker zeigen uns buchstäblich auf Schritt und Tritt, wie es um unsere Bewegungsbilanz steht. Mit Cheftresor haben wir eine Plattform geschaffen, die genau das für die Kennzahlen von Unternehmen leistet. Sie ermöglicht Steuerberatern, vorausschauend zu agieren, und Unternehmen, ihre Daten effektiv und gewinnbringend zu nutzen.</p>
<p>Bei Cheftresor dreht sich alles um Innovation und Fortschritt. Unsere Mission: Unternehmen und Steuerberater mit s"
(Senior) Frontend Entwickler (m/w/d) | 75.000 € - 95.000 € Jahresgehalt,Ines Scholz Steuerberatungsgesellschaft,Zwickau,False,IT,,https://www.arbeitnow.com/jobs/companies/ines-scholz-steuerberatungsgesellschaft/senior-frontend-entwickler-75000-eur-95000-eur-jahresgehalt-zwickau-15879,"<p><strong>Das sind wir.</strong></p>
<p>Fitness-Tracker zeigen uns buchstäblich auf Schritt und Tritt, wie es um unsere Bewegungsbilanz steht. Mit Cheftresor haben wir eine Plattform geschaffen, die genau das für die Kennzahlen von Unternehmen leistet. Sie ermöglicht Steuerberatern, vorausschauend zu agieren, und Unternehmen, ihre Daten effektiv und gewinnbringend zu nutzen.</p>
<p>Bei Cheftresor dreht sich alles um Innovation und Fortschritt. Unsere Mission: Unternehmen und Steuerberater mit s"
Growth Intelligence & AI Analyst,Lovebetter Gesellschaft für männliche Sexualität mbH,Berlin,False,IT,berufserfahren,https://www.arbeitnow.com/jobs/companies/lovebetter-gesellschaft-fur-mannliche-sexualitat-mbh/growth-intelligence-ai-analyst-berlin-365223,"<h2>Jobbeschreibung</h2>
<h2></h2>
<h2>Warum gibt es diese Rolle - und warum jetzt?</h2>
<p>Lovebetter wächst in eine neue Phase. Wir haben starke Inhalte, eine klare Mission, Gavin als Gesicht der Marke und eine gewachsene Marketingdatenbank, deren Potenzial wir künftig deutlich systematischer nutzen wollen. Gleichzeitig wollen wir Marketing nicht länger nach Bauchgefühl steuern, sondern klar verstehen, welche Themen, Kanäle, Funnels und Kontaktpunkte wirklich Wachstum erzeugen.</p>
<p>Dafür su"
Trainee Artist Manager / Influencer Manager (m/w/d),Lionflence,Mülheim,False,Marketing and Communication,hilfstätigkeit / student,https://www.arbeitnow.com/jobs/companies/lionflence/trainee-artist-manager-influencer-manager-mulheim-37911,"<p>Was wir Dir bieten:</p>
<ul>
<li>Eine spannende Herausforderung, in der du dich weiterentwickeln kannst, rundum den Bereich Artistmanagement Medien/Social Media, Influencer Marketing und den dazugehörigen Technologien (Software Systeme)</li>
<li>Perfekt abgestimmte selbst entwickelte Softwaresysteme für dich als Artistmanager/in und für deine Artists</li>
<li>Eine verantwortungsvolle Position in einem engagierten Team</li>
<li>Eigenverantwortliches Arbeiten</li>
<li>Freiraum zum aktiven Gesta"
Group Head of Information Systems & Business Applications (gn),Bikeleasing-Service GmbH & Co. KG,Berlin,True,"Remote, Software Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/bikeleasing-service-gmbh-co-kg/group-head-of-information-systems-business-applications-gn-berlin-453583,"<h2>Deine Aufgaben</h2>
<p>Die Bikeleasing Gruppe ist eine der führenden Employer-Benefit- und Mobilitätslösungsgruppen in Deutschland – bestehend aus 5 spezialisierten Unternehmen rund um Multi-Benefit, Leasing, Versicherung und Refurbished-Bike-Retail. Unsere IT ist das Rückgrat, auf dem alles aufbaut. Als <strong>Group Head of Information Systems &#x26; Business Applications (gn)</strong> übernimmst Du eine zentrale Führungsrolle: Du leitest unser bestehendes Information-Systems-Team, gestalt"
Consultant & Trainer (m/w/d),promantis GmbH,Frankfurt am Main,False,"Building, Supply, Safety Services Engineering",berufserfahren,https://www.arbeitnow.com/jobs/companies/promantis-gmbh/consultant-trainer-frankfurt-am-main-388390,"<p>Für unser Schwesterunternehmen ""TRICAD GmbH"" in Frankfurt suchen wir Dich als <strong>Consultant &#x26; Trainer (m/w/d)</strong>.</p>
<p>TRICAD MS ist eine 3D CAD-Software für TGA und Anlagenplanung auf Basis von Bentley Systems. Wir bei Tricad sind Ingenieure und kreative Enthusiasten. Für noch bessere Software gehen wir immer wieder neue Wege. Das schaffen wir mit Flexibilität, Weitblick und kundenorientiertem Denken.</p>
<p>Mit TRICAD MS haben wir die führende 3D CAD-Softwarelösung für die"
Finance & Controlling Expert,LECARE,Hamburg,False,Controlling,berufserfahren,https://www.arbeitnow.com/jobs/companies/lecare/finance-controlling-expert-hamburg-483060,"<p><strong>Happy</strong> <strong>to</strong> <strong>Meet</strong> <strong>You:</strong></p>
<p>Wir sind ein <strong>Hamburger Familienunternehmen in 2. Generation!</strong></p>
<p>Verstaubt? Im Gegenteil - wir sind mutig und dynamisch, jung und erfahren (manche schon seit mehr als 25 Jahren Teil der Crew ⛵️), familiär und <strong>wertschätzend</strong> im Umgang - Humor, Neugier und Drive sind bei uns selbstverständlich an Bord (im Arbeitsalltag).</p>
<p>💙 <strong>What</strong> <strong>We</str"
Softwaretest Engineer (m/w/d),WURAVENTA - PASSION FOR TALENT,Kempten,False,Software Development,berufserfahren,https://www.arbeitnow.com/jobs/companies/wuraventa-passion-for-talent/softwaretest-engineer-kempten-80036,"<p><strong>Standort:</strong> Kempten<br>
<strong>Bereich:</strong> IT &#x26; Softwareentwicklung | Logistiksysteme<br>
<strong>Start:</strong> ab sofort</p>
<p>Sie möchten in einem international aufgestellten, familiengeführten Technologieunternehmen mit Sitz in Kempten im Allgäu arbeiten und die Entwicklung digitaler Lösungen für komplexe, globale Supply-Chain- und Logistikprozesse aktiv mitgestalten? Auf Basis eigener, hochmoderner Softwareplattformen entstehen leistungsfähige Systeme, die ti"
JavaScript / SAPUI5 Entwickler (m/w/d),Nothegger Personalberatung,Munich,False,"SAP/ERP Consulting, Development",berufserfahren,https://www.arbeitnow.com/jobs/companies/nothegger-personalberatung/javascript-sapui5-entwickler-munich-491196,"<p>Für unseren Kunden, ein etabliertes und innovationsgetriebenes Technologieunternehmen mit Sitz in München, suchen wir einen JavaScript / SAPUI5 Entwickler (m/w/d) Inhouse.<br>
In dieser Rolle liegt der Fokus auf der Weiterentwicklung der digitalen Unternehmensplattformen und Anwendungen.</p>
<h2>Aufgaben</h2>
<ul>
<li>Entwicklung moderner JavaScript/SAPUI5 Anwendungen für zentrale Unternehmensprozesse</li>
<li>Konzeption und Umsetzung responsiver und benutzerfreundlicher UI-Lösungen</li>
<li>"
Maintenance Instructor / Trainer - Aerospace,OnTarget Communications,Munich,False,"Education and training, certification","Full-time permanent, mid",https://www.arbeitnow.com/jobs/companies/ontarget-communications/maintenance-instructor-trainer-aerospace-munich-198606,"<p><strong>Location: SWITZERLAND</strong></p><p><strong>Scope:</strong> Full Time, Employed</p><p><strong>Model:</strong> Fully Onsite </p><p><strong>Salary:</strong> As Per Industry Norm</p><p><strong>Industry:</strong> Aerospace Maintenance (Fixed Wing)</p><p>An amazing opportunity to build a new training organization from scratch.</p><p><strong>Responsibilities:</strong></p><ul><li><p>Design and maintain high-quality training materials and syllabi for regulatory and technical topics (EASA)</p"
Software Developer - C++/Rust (m/f/d),EVIDENT Europe GmbH,Münster,False,Software Development,professional / experienced,https://www.arbeitnow.com/jobs/companies/evident-europe-gmbh/software-developer-c-rust-munster-175840,"<p>Evident Technology Center Europe GmbH (ETCE), based in Münster, Germany, has been developing and producing intelligent software and hardware solutions for microscopy for more than 35 years as a global ‘Center of Excellence.’ Until March 2023, it was part of Olympus Corporation, Japan. In April 2023, Olympus spun off the business unit and transferred its Scientific Solutions division’s operations to the newly founded, independent company Evident.</p>
<p>Our e:: Platform Team is committed to dr"
